,signal_id,id_measurement,phase,target,mean,median,std_dev,rolling100k_amp,count1SDfromTheMean,count2SDfromTheMean,max_amp,max_freq,strong_amp_count,avg_amp,sum_amp,std_amp,median_amp
2158,2158,719,1,0,0.785155,-1.0,15.899203175819059,43.90631,353728,0,162.01272583007812,0.00390625,17.0,4.255698204040527,548.9850463867188,17.126869201660156,0.288860023021698
2159,2159,719,2,0,-0.87813,-3.0,15.854352484510368,43.091319999999996,407046,0,62.82609176635742,0.00390625,15.0,2.0981667041778564,270.66351318359375,7.295983791351318,0.2868873178958893
2160,2160,720,0,1,-0.99019125,-1.0,13.981542119466773,36.78687,375068,20,24.43784523010254,0.15234375,14.0,1.3075815439224243,168.6780242919922,2.549700975418091,0.7410962581634521
2161,2161,720,1,1,-0.186245,0.0,13.161531077347158,35.62072,367246,8,16.357877731323242,0.15234375,15.0,1.1013060808181763,142.0684814453125,1.980441927909851,0.45683225989341736
2162,2162,720,2,1,-0.02957875,0.0,13.853884973087819,37.501239999999996,371219,71,20.127784729003906,0.15234375,15.0,1.3202577829360962,170.31324768066406,2.35499906539917,0.6273481845855713
2163,2163,721,0,0,-0.99782625,-1.0,13.842910424647371,37.32485,377145,29,8.61417293548584,0.1484375,8.0,1.0264142751693726,132.40744018554688,1.3384486436843872,0.6953152418136597
2164,2164,721,1,0,-0.16314375,0.0,12.94310087911069,34.59574,371238,21,8.30897331237793,0.09375,10.0,0.8871254920959473,114.4391860961914,1.302551031112671,0.3936058282852173
2165,2165,721,2,0,-0.05065,0.0,13.65943802202345,36.82369,381748,57,9.714964866638184,0.09375,12.0,1.1056252717971802,142.6256561279297,1.5497044324874878,0.6894533038139343
2166,2166,722,0,0,-1.400915,-1.0,15.388783647929264,41.12272,384192,0,85.58258056640625,0.00390625,15.0,2.6519083976745605,342.09619140625,10.053505897521973,0.2872025966644287
2167,2167,722,1,0,0.73057625,1.0,15.076712741607034,41.880160000000004,363912,0,70.96253204345703,0.00390625,15.0,2.251983165740967,290.5058288574219,8.679659843444824,0.27730461955070496
2168,2168,722,2,0,-0.77121375,-1.0,15.653489965557547,43.62481,366722,0,29.547460556030273,0.078125,11.0,1.2810893058776855,165.26051330566406,4.336750507354736,0.27533742785453796
2169,2169,723,0,1,-0.99988625,-1.0,14.490054217878582,39.71583,379349,114,7.252418518066406,0.015625,24.0,1.7213011980056763,222.0478515625,1.294206142425537,1.4982720613479614
2170,2170,723,1,1,-0.1616425,0.0,13.63460181678195,37.19335,387942,86,8.282942771911621,0.015625,13.0,1.2701480388641357,163.84909057617188,1.4560546875,0.6659560799598694
2171,2171,723,2,1,-0.0401,0.0,14.06185387813428,38.46239,368216,189,9.351701736450195,0.015625,33.0,1.9005091190338135,245.16567993164062,1.5513595342636108,1.6932815313339233
2172,2172,724,0,0,-1.228905,-2.0,14.142112200833896,40.316590000000005,363815,175,59.826568603515625,0.00390625,14.0,3.6147117614746094,466.2978210449219,9.44063663482666,0.9614350199699402
2173,2173,724,1,0,-1.93859125,-3.0,14.808248722094842,41.29285,386449,15,50.02374267578125,0.00390625,11.0,2.792189836502075,360.1924743652344,7.1598052978515625,0.7850798964500427
2174,2174,724,2,0,0.95029,-1.0,14.924085949092497,41.287639999999996,424083,46,19.810909271240234,0.03515625,11.0,1.8236528635025024,235.251220703125,3.868926525115967,0.6033608913421631
2175,2175,725,0,0,-1.1869075,-1.0,13.68150304558837,39.12381,362786,8,107.55970001220703,0.015625,15.0,3.072237014770508,396.3185729980469,11.790094375610352,0.38349753618240356
2176,2176,725,1,0,-1.94108,-2.0,16.515734495734666,47.46228,333295,11,84.48175048828125,0.015625,13.0,2.641272783279419,340.72418212890625,9.35313606262207,0.4967207610607147
2177,2177,725,2,0,0.88294125,1.0,14.61139772571565,42.134969999999996,334459,11,49.05518341064453,0.3828125,13.0,1.9587434530258179,252.6779022216797,6.480106353759766,0.3895201086997986
2178,2178,726,0,0,-1.3643325,-1.0,15.845668077725339,43.24554,357465,1073,230.54656982421875,0.03125,88.0,19.536828994750977,2520.2509765625,33.59323501586914,6.87738561630249
2179,2179,726,1,0,0.70474625,0.0,15.121349856183839,39.8261,369677,308,124.99105834960938,0.03125,60.0,6.059914588928223,781.72900390625,15.94212818145752,2.2051944732666016
2180,2180,726,2,0,-0.79071125,-1.0,15.928313217950084,43.90853,352393,1129,98.40330505371094,0.390625,79.0,13.829400062561035,1783.9925537109375,20.638540267944336,4.4366912841796875
2181,2181,727,0,0,-0.16531375,0.0,14.370185458582675,39.90564,361634,2,431.883544921875,0.4375,18.0,8.670559883117676,1118.502197265625,43.798377990722656,0.32635605335235596
2182,2182,727,1,0,-1.4182875,-2.0,13.172363230162755,35.80564,376693,20,351.343505859375,0.4375,19.0,6.998839855194092,902.850341796875,33.88065719604492,0.34329748153686523
2183,2183,727,2,0,-1.39295,-1.0,13.46015862824432,38.6811,333829,92,241.51275634765625,0.3828125,18.0,6.552800178527832,845.3112182617188,25.914339065551758,0.32751795649528503
2184,2184,728,0,0,0.01222875,0.0,14.67236276840487,41.33176,382785,0,21.21919822692871,0.00390625,17.0,1.2172006368637085,157.0188751220703,2.7362513542175293,0.3514653742313385
2185,2185,728,1,0,-1.4781925,-1.0,15.124084085753552,42.000029999999995,384809,0,57.332977294921875,0.00390625,23.0,2.7815682888031006,358.8222961425781,7.886008262634277,0.37115687131881714
2186,2186,728,2,0,-1.45893125,-2.0,14.580775643215054,39.9575,368704,0,48.133121490478516,0.00390625,21.0,2.17081618309021,280.0352783203125,6.171976566314697,0.36800652742385864
2187,2187,729,0,0,-1.0608775,-1.0,15.758115414921727,43.53637,387057,0,199.92648315429688,0.0234375,22.0,8.206945419311523,1058.6959228515625,30.017559051513672,0.3708009719848633
2188,2188,729,1,0,-1.9436075,-2.0,16.447705459605714,45.666290000000004,376340,0,152.3900146484375,0.0234375,22.0,6.7665581703186035,872.885986328125,22.203554153442383,0.47434359788894653
2189,2189,729,2,0,0.88390875,1.0,16.811277065460352,46.16753,393466,0,96.09430694580078,0.02734375,18.0,4.058486461639404,523.5447387695312,13.900806427001953,0.3690202534198761
2190,2190,730,0,0,-1.0871125,0.0,14.191682737164877,39.49649,356853,126,147.50772094726562,0.015625,48.0,5.931283950805664,765.1356201171875,19.9062557220459,1.076913595199585
2191,2191,730,1,0,-1.919855,-1.0,14.853921427655898,40.81876,393228,17,101.36064147949219,0.015625,14.0,4.000258445739746,516.0333251953125,14.400735855102539,0.7188459038734436
2192,2192,730,2,0,0.90157875,2.0,14.942595306958843,42.39823,348569,78,54.1583251953125,0.015625,16.0,2.69746994972229,347.9736328125,7.005321025848389,0.5873187780380249
2193,2193,731,0,1,-0.01327875,0.0,14.587620691010523,40.978300000000004,374659,17,33.06655502319336,0.07421875,13.0,1.6671652793884277,215.06431579589844,4.327868461608887,0.6380084753036499
2194,2194,731,1,1,-1.48151875,-1.0,13.461764406770696,37.69522,377702,18,50.0867919921875,0.00390625,21.0,2.935925245285034,378.7343444824219,7.636794567108154,0.6819198727607727
2195,2195,731,2,1,-1.451805,-1.0,13.91565484416651,37.927,351258,53,41.392696380615234,0.07421875,16.0,2.36759877204895,305.42022705078125,6.1247076988220215,0.6637136340141296
2196,2196,732,0,0,-0.001465,0.0,14.653896678145884,40.42781,382218,28,14.420483589172363,0.09375,14.0,1.117496371269226,144.1570281982422,2.003952980041504,0.5277478098869324
2197,2197,732,1,0,-1.480735,-1.0,14.010187502663019,38.343819999999994,378699,24,33.255332946777344,0.00390625,17.0,1.967918038368225,253.86141967773438,4.245922565460205,0.6339364647865295
2198,2198,732,2,0,-1.44307125,-1.0,14.866326517247748,40.90975,368660,25,24.380117416381836,0.00390625,17.0,1.5680360794067383,202.2766571044922,3.3144142627716064,0.5414527058601379
2199,2199,733,0,0,-1.1243325,-1.0,14.132526010216422,39.796170000000004,349173,0,81.21830749511719,0.00390625,14.0,3.236241579055786,417.47515869140625,11.813920974731445,0.315777987241745
2200,2200,733,1,0,-1.941925,-2.0,14.853437642322904,42.0323,386978,1,63.84918212890625,0.00390625,10.0,2.4602556228637695,317.37298583984375,9.002166748046875,0.3241926431655884
2201,2201,733,2,0,0.889875,1.0,14.889673770246777,42.06534,392022,0,51.05629348754883,0.3828125,11.0,1.7588659524917603,226.89370727539062,6.087844371795654,0.2970549166202545
2202,2202,734,0,0,0.0005775,0.0,13.46314941484695,37.17289,380402,0,30.905630111694336,0.00390625,15.0,1.3087164163589478,168.8244171142578,3.5626139640808105,0.285637766122818
2203,2203,734,1,0,-1.47060375,-1.0,13.229615578711494,36.3167,388613,0,94.13483428955078,0.00390625,19.0,2.702544689178467,348.6282653808594,9.847384452819824,0.3388272225856781
2204,2204,734,2,0,-1.45876375,-1.0,13.980402160584863,38.53452,371995,0,71.53292846679688,0.00390625,19.0,2.1658051013946533,279.38885498046875,7.530611515045166,0.28972911834716797
2205,2205,735,0,0,-1.00161125,-1.0,13.695488532866342,36.62716,378509,81,142.64691162109375,0.3828125,21.0,5.277878284454346,680.8463134765625,17.635215759277344,0.8014836311340332
2206,2206,735,1,0,-0.16684625,0.0,12.874939070879552,34.955830000000006,367115,22,99.77374267578125,0.29296875,22.0,4.265871047973633,550.29736328125,14.934953689575195,0.5028052926063538
2207,2207,735,2,0,-0.046855,0.0,13.475494781601714,36.38718,381706,25,129.94607543945312,0.3828125,23.0,4.723222255706787,609.295654296875,15.83425521850586,0.8379668593406677
2208,2208,736,0,0,-0.005595,0.0,13.391125837508024,37.80337,377511,55,29.88485336303711,0.3828125,18.0,2.1512832641601562,277.5155334472656,4.888946533203125,0.6387833952903748
2209,2209,736,1,0,-1.47213,-1.0,12.323169976231762,34.09315,391529,126,41.074092864990234,0.4375,20.0,2.86824631690979,370.0037841796875,6.399072170257568,1.0191385746002197
2210,2210,736,2,0,-1.4508825,-1.0,13.435572372295637,37.95252,393046,45,111.37002563476562,0.3828125,19.0,3.9850289821624756,514.0687255859375,12.54461669921875,0.7314618825912476
2211,2211,737,0,0,-1.35194375,0.0,16.060695325758346,43.02335,361993,3329,224.8536376953125,0.390625,100.0,31.53380012512207,4067.860107421875,47.566097259521484,10.90393352508545
2212,2212,737,1,0,0.8381325,2.0,15.087641098344161,40.405879999999996,368002,462,99.2966079711914,0.00390625,62.0,5.5470871925354,715.57421875,10.761043548583984,2.396906852722168
2213,2213,737,2,0,-0.9248975,0.0,15.93639536138878,43.63897,368930,2779,195.55624389648438,0.390625,83.0,21.085542678833008,2720.034912109375,36.61322784423828,3.9317007064819336
2214,2214,738,0,0,-1.0474175,-1.0,14.075244014960939,39.261269999999996,351309,22,104.95508575439453,0.015625,30.0,4.341362476348877,560.0357666015625,12.925368309020996,0.6531640291213989
2215,2215,738,1,0,-1.931235,-2.0,14.796667999072465,41.29238,387191,32,108.17858123779297,0.33984375,28.0,4.694680213928223,605.61376953125,14.52816390991211,0.6280278563499451
2216,2216,738,2,0,0.875935,1.0,14.914253513863002,40.56217,370988,46,104.77545166015625,0.33984375,28.0,4.181253433227539,539.3817138671875,13.244625091552734,0.7421883344650269
2217,2217,739,0,0,-1.15381125,-1.0,15.967492080767522,44.351240000000004,365323,2,275.34613037109375,0.02734375,20.0,11.840154647827148,1527.3800048828125,42.94432830810547,0.3296802341938019
2218,2218,739,1,0,-1.93109125,-2.0,16.57279903438684,46.225930000000005,376563,0,190.5601043701172,0.02734375,21.0,9.033016204833984,1165.259033203125,30.878101348876953,0.32821494340896606
2219,2219,739,2,0,0.87259625,1.0,16.99397480092535,47.54451,380184,0,139.99429321289062,0.02734375,18.0,5.573599815368652,718.994384765625,19.782299041748047,0.31710562109947205
2220,2220,740,0,0,-1.169395,-1.0,14.134606214322886,40.21884,361394,37,117.68445587158203,0.015625,17.0,4.460513114929199,575.4061889648438,14.391523361206055,0.6100139021873474
2221,2221,740,1,0,-1.96593,-1.0,14.875175099308914,41.33261,382824,7,88.68000793457031,0.015625,19.0,3.8939967155456543,502.3255615234375,11.528164863586426,0.38828709721565247
2222,2222,740,2,0,0.92717625,2.0,14.925338955998152,41.39499,423993,14,63.85683059692383,0.33984375,19.0,2.8987298011779785,373.9361572265625,8.758124351501465,0.4502530097961426
2223,2223,741,0,0,-0.99714875,-1.0,13.679723429966463,37.46849,418535,23,56.120445251464844,0.44140625,13.0,2.172616481781006,280.26751708984375,6.659300327301025,0.684889554977417
2224,2224,741,1,0,-0.1716025,0.0,12.741031260537497,34.93497,423078,6,39.70890426635742,0.44140625,13.0,1.840538501739502,237.42947387695312,5.420639991760254,0.49632129073143005
2225,2225,741,2,0,-0.07740625,0.0,13.508636479025592,36.647,414549,57,46.27360916137695,0.3828125,14.0,2.2351887226104736,288.33935546875,6.787796974182129,0.5560981631278992
2226,2226,742,0,0,-0.04921625,0.0,13.403225694240023,37.24983,375371,14,103.5421371459961,0.296875,23.0,3.805858850479126,490.9557800292969,13.111438751220703,0.5604476928710938
2227,2227,742,1,0,-1.4670675,-1.0,12.771831131456592,34.78688,363393,40,260.8177185058594,0.296875,23.0,7.313381671905518,943.4262084960938,30.92715835571289,0.587428629398346
2228,2228,742,2,0,-1.4592675,-1.0,13.620199461220961,37.66917,358654,12,308.82177734375,0.296875,21.0,7.055193901062012,910.1199951171875,34.24065017700195,0.5195205211639404
2229,2229,743,0,0,-0.00559875,0.0,14.611204686951675,41.46658,383410,0,25.390480041503906,0.18359375,20.0,1.5055475234985352,194.21563720703125,3.2892544269561768,0.3638255298137665
2230,2230,743,1,0,-1.473425,-1.0,14.031508249984213,38.00141,392948,0,106.68408203125,0.18359375,22.0,3.117759943008423,402.1910400390625,10.864903450012207,0.36825254559516907
2231,2231,743,2,0,-1.449255,-1.0,15.044167223378468,42.57709,390363,0,31.863605499267578,0.18359375,25.0,2.0080461502075195,259.0379638671875,4.36824369430542,0.36850506067276
2232,2232,744,0,0,-1.1420275,-1.0,14.91301053406869,41.72492,361218,0,100.29959869384766,0.015625,19.0,3.5904171466827393,463.163818359375,12.48854923248291,0.34119319915771484
2233,2233,744,1,0,-1.9387175,-2.0,15.660851013121663,43.93184,377629,0,174.52857971191406,0.18359375,20.0,4.487597465515137,578.9000854492188,18.08970069885254,0.3168140947818756
2234,2234,744,2,0,0.86625875,1.0,15.717583291589342,44.08569,380536,0,38.646202087402344,0.015625,15.0,1.6204200983047485,209.03419494628906,4.407861709594727,0.32802614569664
2235,2235,745,0,0,-1.1645375,-1.0,14.297657322480973,39.72497,360202,72,99.3736572265625,0.015625,28.0,3.216484785079956,414.9265441894531,10.499312400817871,0.4819338023662567
2236,2236,745,1,0,-1.934495,-2.0,15.54359221978546,43.46688,370713,11,76.36730194091797,0.015625,12.0,2.2955610752105713,296.12738037109375,8.081543922424316,0.5876168012619019
2237,2237,745,2,0,0.86281125,1.0,14.93883974734562,40.295100000000005,366672,25,37.49414825439453,0.015625,15.0,1.5941402912139893,205.64410400390625,3.8718626499176025,0.5183132290840149
2238,2238,746,0,0,-1.0087225,-1.0,13.570139421464827,37.32247,372207,2,28.968029022216797,0.15234375,10.0,1.1437815427780151,147.54782104492188,2.9749832153320312,0.4420269727706909
2239,2239,746,1,0,-0.18540375,0.0,12.872721903291701,34.90594,372956,0,19.071147918701172,0.15234375,11.0,1.014689564704895,130.89495849609375,2.198455333709717,0.3668108880519867
2240,2240,746,2,0,-0.02075375,0.0,13.483736797782022,37.02019,377784,7,22.588436126708984,0.15234375,11.0,1.1361995935440063,146.5697479248047,2.5438196659088135,0.47741806507110596
2241,2241,747,0,0,-1.368125,-1.0,15.781378155420237,42.40516,355527,1554,707.7676391601562,0.3828125,81.0,28.22107696533203,3640.51904296875,81.34921264648438,5.47568941116333
2242,2242,747,1,0,0.7024225,1.0,15.02439724686131,41.55482,364841,510,84.05619049072266,0.3828125,54.0,5.696810245513916,734.8885498046875,11.59683895111084,1.7075800895690918
2243,2243,747,2,0,-0.7736675,-1.0,15.697883172563227,41.48842,362116,1676,223.35411071777344,0.390625,74.0,18.499622344970703,2386.451171875,34.75400161743164,3.2284727096557617
2244,2244,748,0,0,-1.1580125,-1.0,14.332451274985859,40.06709,358717,0,154.2445831298828,0.02734375,22.0,6.83984375,882.33984375,22.920522689819336,0.3380841016769409
2245,2245,748,1,0,-1.9426675,-2.0,15.283398034614025,42.85188,359629,0,107.79258728027344,0.02734375,22.0,5.912040710449219,762.6532592773438,17.5433292388916,0.3134104907512665
2246,2246,748,2,0,0.86194625,1.0,15.423048739212069,41.935860000000005,368856,0,81.51453399658203,0.03125,23.0,4.011966705322266,517.543701171875,11.786362648010254,0.31884655356407166
2247,2247,749,0,0,-1.00364375,-1.0,13.350247861859568,36.939859999999996,355521,38,8.222721099853516,0.09765625,13.0,1.3340929746627808,172.09799194335938,1.200903296470642,0.954486608505249
2248,2248,749,1,0,-0.18749375,0.0,12.703820088607632,34.35292,373303,59,7.744205474853516,0.09765625,15.0,1.4981434345245361,193.260498046875,1.2986557483673096,1.113869071006775
2249,2249,749,2,0,-0.04002125,0.0,13.273809251663536,36.704390000000004,360780,37,9.371111869812012,0.09765625,11.0,1.2916619777679443,166.6243896484375,1.3650654554367065,0.9604132175445557
2250,2250,750,0,0,-1.015615,-1.0,13.602610362418499,37.40279,387475,29,82.86933135986328,0.2421875,16.0,3.234815835952759,417.2912292480469,9.833656311035156,0.8372893333435059
2251,2251,750,1,0,-0.19666625,0.0,12.760656081726792,35.13055,392412,57,53.96303939819336,0.2421875,19.0,2.768488645553589,357.1350402832031,7.510067462921143,0.9040690064430237
2252,2252,750,2,0,0.0090825,0.0,13.450678607720642,36.86263,388064,38,46.447052001953125,0.375,17.0,2.3186612129211426,299.1072998046875,6.082185745239258,0.8943465352058411
2253,2253,751,0,0,-1.39807,-1.0,15.36054313086292,42.46514,386245,0,87.00457763671875,0.00390625,18.0,2.957155466079712,381.4730529785156,9.935455322265625,0.2971948981285095
2254,2254,751,1,0,0.71153625,1.0,14.967323154623742,41.60807,364033,0,77.01428985595703,0.00390625,16.0,2.532050609588623,326.634521484375,8.832009315490723,0.29379385709762573
2255,2255,751,2,0,-0.74710625,-1.0,15.544087493359363,43.34916,370164,0,30.85496711730957,0.00390625,17.0,1.498153567314148,193.26181030273438,4.332009792327881,0.2952674329280853
2256,2256,752,0,0,-1.46123875,-3.0,15.413099787696778,42.185320000000004,389722,0,108.27972412109375,0.00390625,30.0,4.732700824737549,610.5184326171875,13.068910598754883,0.34203168749809265
2257,2257,752,1,0,0.72531375,0.0,15.031194603692049,40.77596,346667,0,93.81575775146484,0.00390625,21.0,3.212512731552124,414.4141540527344,10.423212051391602,0.30348673462867737
2258,2258,752,2,0,-0.685845,-1.0,15.619792304508245,44.35808,361880,0,74.69512939453125,0.3828125,19.0,3.793321371078491,489.3384704589844,11.743795394897461,0.3609902858734131
2259,2259,753,0,0,-1.0273675,-1.0,13.543550901441753,36.59707,388063,3,9.548301696777344,0.015625,14.0,1.1999906301498413,154.79879760742188,1.8808666467666626,0.4477883577346802
2260,2260,753,1,0,-0.1538225,0.0,12.689789247205555,34.67661,395601,1,10.307503700256348,0.015625,14.0,1.180434226989746,152.27601623535156,1.907456398010254,0.4275165796279907
2261,2261,753,2,0,-0.0312225,0.0,13.334288044567426,36.6622,382902,9,11.161404609680176,0.015625,15.0,1.303607702255249,168.16539001464844,2.1143977642059326,0.4761590361595154
2262,2262,754,0,0,-1.0413175,-1.0,14.161867827521686,39.72884,344648,117,80.00627899169922,0.015625,22.0,3.1680994033813477,408.684814453125,9.114452362060547,0.7096034288406372
2263,2263,754,1,0,-1.92977625,-2.0,14.896990128040493,41.88491,382321,17,59.33712387084961,0.015625,13.0,2.2166881561279297,285.9527587890625,7.178256988525391,0.5386359691619873
2264,2264,754,2,0,0.883125,1.0,14.93927944160544,42.030519999999996,357130,35,30.16636085510254,0.015625,14.0,1.5299557447433472,197.36428833007812,3.485943555831909,0.39378395676612854
2265,2265,755,0,0,-1.19536625,-1.0,14.227652943418354,39.84675,360130,87,103.10984802246094,0.015625,27.0,3.1026663780212402,400.24395751953125,10.323894500732422,0.597362220287323
2266,2266,755,1,0,-1.93887,-2.0,15.20988693656531,42.87571,357879,2,76.6559829711914,0.015625,13.0,2.098667621612549,270.7281188964844,7.739202976226807,0.5260410904884338
2267,2267,755,2,0,0.87884,1.0,14.794290968289085,41.55399,385460,19,77.77464294433594,0.3828125,17.0,2.6214518547058105,338.16729736328125,8.653830528259277,0.4631108045578003
2268,2268,756,0,0,-0.9815425,-1.0,13.732213107168624,37.6772,367195,323,1378.72216796875,0.38671875,21.0,19.290081024169922,2488.42041015625,133.64649963378906,0.7386674880981445
2269,2269,756,1,0,-0.132645,0.0,12.741989750583503,35.50386,383048,23,373.4963684082031,0.38671875,18.0,6.442566394805908,831.091064453125,36.53867721557617,0.49266865849494934
2270,2270,756,2,0,-0.121275,0.0,13.490427620145146,37.49368,391354,680,90.28173828125,0.2890625,20.0,2.4921715259552,321.4901123046875,8.59216022491455,0.6181548237800598
2271,2271,757,0,0,-0.99661125,-1.0,13.238877020592547,35.96677,372713,3,75.8448486328125,0.38671875,13.0,2.457408905029297,317.0057373046875,9.450600624084473,0.4385529160499573
2272,2272,757,1,0,-0.16767625,0.0,12.660528461528997,34.3811,377832,0,118.15189361572266,0.3828125,13.0,2.8283851146698,364.8616943359375,13.026409149169922,0.42592763900756836
2273,2273,757,2,0,-0.0350475,0.0,13.313247600519711,35.46418,370288,14,234.73025512695312,0.3828125,16.0,4.634152889251709,597.8057250976562,24.82868766784668,0.468546986579895
2274,2274,758,0,0,-1.3595275,-2.0,16.233915269482708,42.83074,329120,1693,4417.8193359375,0.3828125,22.0,59.21200180053711,7638.34814453125,432.95458984375,0.3315456211566925
2275,2275,758,1,0,0.70740375,1.0,15.393158583750314,42.02462,335833,452,2300.4541015625,0.3828125,18.0,31.49146842956543,4062.3994140625,225.3892059326172,0.3034900724887848
2276,2276,758,2,0,-0.780735,-1.0,15.786907324101673,41.70391,350186,0,921.4786376953125,0.3828125,18.0,14.060166358947754,1813.761474609375,90.5733871459961,0.31186795234680176
2277,2277,759,0,1,-1.37642125,-1.0,15.318637285755816,41.341480000000004,359511,597,194.97633361816406,0.1484375,127.0,12.560027122497559,1620.2435302734375,21.819190979003906,6.152007579803467
2278,2278,759,1,1,0.71529375,1.0,16.32587520169167,44.43627,360292,1424,256.27227783203125,0.1484375,129.0,22.18534278869629,2861.9091796875,25.09282684326172,19.1702880859375
2279,2279,759,2,1,-0.7828175,-1.0,15.970822983230821,44.410920000000004,362078,927,237.38401794433594,0.1484375,108.0,8.557629585266113,1103.9342041015625,23.282419204711914,5.186946868896484
2280,2280,760,0,0,-1.3112925,-2.0,15.60679217454515,42.050470000000004,375268,82,822.1968994140625,0.3828125,20.0,13.55163860321045,1748.161376953125,81.30103302001953,0.32177940011024475
2281,2281,760,1,0,0.753395,-1.0,15.10863911720625,42.77583,346584,0,44.70509719848633,0.00390625,15.0,2.6520485877990723,342.1142578125,7.870075702667236,0.29759877920150757
2282,2282,760,2,0,-0.89236625,-2.0,15.842336750803558,42.87334,386590,1,272.3573913574219,0.3828125,16.0,5.666665554046631,730.9998779296875,28.14459991455078,0.3100143373012543
2283,2283,761,0,0,-1.12826625,-1.0,14.57941096269362,40.31214,356860,155,643.2706909179688,0.015625,16.0,17.92317008972168,2312.0888671875,79.84661865234375,0.4778933525085449
2284,2284,761,1,0,-1.9418725,-2.0,15.191528681924796,42.494429999999994,344564,46,448.0141906738281,0.015625,19.0,12.754993438720703,1645.3941650390625,54.025753021240234,0.6350545287132263
2285,2285,761,2,0,0.86585125,1.0,15.218380674791701,42.604910000000004,350725,10,251.6792449951172,0.015625,17.0,7.472999095916748,964.0169067382812,30.97086524963379,0.49550870060920715
2286,2286,762,0,0,-1.1112775,-1.0,15.164414506270717,42.04395,353303,0,512.1307983398438,0.015625,15.0,11.865680694580078,1530.6728515625,54.673500061035156,0.3193972110748291
2287,2287,762,1,0,-1.9449225,-2.0,15.902988444597254,44.467510000000004,385437,0,337.38397216796875,0.015625,15.0,8.718456268310547,1124.680908203125,36.57883071899414,0.31528240442276
2288,2288,762,2,0,0.8790675,1.0,16.33993161951554,44.80076,368213,0,184.73873901367188,0.015625,14.0,4.864199161529541,627.481689453125,20.316455841064453,0.3185608983039856
2289,2289,763,0,0,-1.1445125,-1.0,14.011441436816687,37.79831,387312,2,161.3953094482422,0.015625,15.0,6.21517276763916,801.7572631835938,23.984771728515625,0.3338710069656372
2290,2290,763,1,0,-1.9404175,-2.0,14.766926387224046,41.14799,397585,3,123.22246551513672,0.0234375,15.0,4.817234992980957,621.42333984375,18.38552474975586,0.3334645926952362
2291,2291,763,2,0,0.8659675,1.0,14.92290480398986,41.48694999999999,383310,9,76.60247802734375,0.0234375,14.0,2.9225594997406006,377.0101623535156,10.260651588439941,0.3284352123737335
2292,2292,764,0,0,-1.162555,-1.0,14.120826670984068,39.244730000000004,374756,11,160.9448699951172,0.015625,14.0,6.195170879364014,799.1770629882812,21.545061111450195,0.45092660188674927
2293,2293,764,1,0,-1.948135,-2.0,14.740061143759712,41.124430000000004,377893,4,241.63587951660156,0.2421875,14.0,6.541073799133301,843.7985229492188,25.734025955200195,0.530433177947998
2294,2294,764,2,0,0.85370625,1.0,14.931193669252002,41.66216,371808,4,108.03520202636719,0.2421875,14.0,3.384476900100708,436.5975341796875,12.050326347351074,0.4096298813819885
2295,2295,765,0,0,-1.1394575,-1.0,14.856954906901137,42.00393,379196,0,136.18165588378906,0.015625,25.0,5.162877559661865,666.01123046875,15.885705947875977,0.35670632123947144
2296,2296,765,1,0,-1.9970375,-2.0,16.163424566705956,44.39423,374602,0,143.47384643554688,0.18359375,20.0,5.236359119415283,675.4903564453125,17.51044464111328,0.37430208921432495
2297,2297,765,2,0,0.8910175,0.0,16.066614852379256,43.97053,406843,0,56.064208984375,0.18359375,25.0,3.2190608978271484,415.25885009765625,8.282044410705566,0.3487218916416168
2298,2298,766,0,0,-0.1246675,0.0,13.584487035381342,38.17447,384249,25,38.61166763305664,0.3828125,17.0,1.8265448808670044,235.62428283691406,4.472367763519287,0.5411801338195801
2299,2299,766,1,0,-1.46107125,-1.0,12.564191062397269,34.22004,365566,106,35.620933532714844,0.00390625,18.0,2.3693652153015137,305.6481018066406,4.839035987854004,0.9163276553153992
2300,2300,766,2,0,-1.46485125,-1.0,13.6162395530254,38.346450000000004,366290,60,49.389068603515625,0.3828125,18.0,2.592658042907715,334.452880859375,6.365968227386475,0.6607463359832764
2301,2301,767,0,0,-1.1736,-1.0,14.180507943652795,39.578720000000004,349891,245,131.89666748046875,0.015625,40.0,5.120955944061279,660.6033325195312,13.518213272094727,0.9581428170204163
2302,2302,767,1,0,-1.9453425,-2.0,14.89488494610461,41.764179999999996,380806,85,101.12512969970703,0.015625,24.0,3.5120322704315186,453.0521545410156,10.341509819030762,1.0719314813613892
2303,2303,767,2,0,0.8862875,1.0,14.998730678538895,41.3754,367478,158,48.85921096801758,0.015625,32.0,3.0630297660827637,395.1308288574219,6.6214728355407715,0.8262664079666138
2304,2304,768,0,0,-0.0125625,0.0,14.401029552903289,39.066860000000005,381120,28,235.6696014404297,0.296875,17.0,5.197608947753906,670.4915771484375,24.368053436279297,0.639482855796814
2305,2305,768,1,0,-1.47652,-1.0,13.491653204466829,36.86835000000001,387492,33,163.28887939453125,0.296875,18.0,4.437871932983398,572.4854736328125,17.312368392944336,0.5581540465354919
2306,2306,768,2,0,-1.4526675,-1.0,15.251264689672254,41.66276,389676,36,137.92098999023438,0.296875,16.0,4.117833137512207,531.2005004882812,14.79066276550293,0.7380450963973999
2307,2307,769,0,1,-0.990215,-1.0,14.03897634280274,38.81485,362320,46,7.732430934906006,0.09765625,10.0,1.3638441562652588,175.93589782714844,1.0854384899139404,1.2792593240737915
